Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 08:35:31,117162371,15,15,915,7847,324,0,61,96.84154952,1460,0,523.1333333,681.5271577,74.78510315,0.256054907,4040081.759,15000000,58200000,0,117000000,8368740.786,21100000,58200000,24,117000000,8364302.357,21100000,58300000,0,0,0,0,0,312,312,0.128027453,0.128027453,0,1460,282.6451613,526.5710176,277277.0366,0,0,1,1,0,0,0,1,1,292.0666667,61,523.1333333,0,0,0,0,0,0,15,915,15,7847,8192,70,7,20,426196,514806.2636,790219,62173,58100000,176797.9085,58200000,58000000,Benign
443,6,01/03/2018 08:35:31,118389092,20,23,1975,5141,770,0,98.75,198.4746769,1430,0,223.5217391,406.9640223,60.1068889,0.363209138,2818787.905,12600000,58900000,0,118000000,6231004.842,18400000,58900000,34,118000000,5374240.136,17200000,59100000,0,0,0,0,0,412,472,0.168934483,0.194274655,0,1430,161.7272727,326.5532019,106636.9937,0,0,1,1,0,0,0,1,1,165.4883721,98.75,223.5217391,0,0,0,0,0,0,20,1975,23,5141,8192,186,10,20,682434.5,744602.5325,1208948,155921,58400000,688087.023,58900000,57900000,Benign
443,6,01/03/2018 08:35:32,118223180,16,15,1241,4124,604,0,77.5625,153.3649107,1430,0,274.9333333,481.916778,45.38027145,0.262215921,3940772.667,14900000,59000000,10,118000000,7881545.333,20700000,59000000,29,118000000,8436764.357,21400000,59100000,21,0,0,0,0,332,312,0.135337249,0.126878671,0,1430,167.65625,356.2723324,126929.9748,0,0,1,1,0,0,0,1,0,173.0645161,77.5625,274.9333333,0,0,0,0,0,0,16,1241,15,4124,8192,181,8,20,194424.5,120634.5382,279726,109123,58900000,126715.6565,59000000,58800000,Benign
443,6,01/03/2018 08:35:31,118397628,22,30,856,24022,209,0,38.90909091,68.5029781,1430,0,800.7333333,689.7637743,210.1224528,0.439197988,2321522.118,11500000,58900000,1,118000000,5637982.286,17700000,58900000,35,118000000,4077306.517,15200000,59100000,1,0,0,0,0,452,612,0.185814533,0.253383455,0,1430,469.3962264,642.8134775,413209.1669,0,0,1,1,0,0,0,1,1,478.4230769,38.90909091,800.7333333,0,0,0,0,0,0,22,856,30,24022,8192,180,8,20,369983,302836.8638,584121,155845,58800000,240240.236,58900000,58600000,Benign
443,6,01/03/2018 08:35:31,118397509,15,17,1098,3843,451,0,73.2,122.8234505,1430,0,226.0588235,462.9159576,41.73229692,0.270275957,3819274.484,14700000,58900000,1,118000000,8456964.929,21300000,58900000,72,118000000,7390108.75,20100000,59100000,1,0,0,0,0,312,352,0.126691855,0.143584102,0,1430,149.7272727,346.8236469,120286.642,0,0,1,1,0,0,0,1,1,154.40625,73.2,226.0588235,0,0,0,0,0,0,15,1098,17,3843,8192,180,8,20,401495,347432.6743,647167,155823,58700000,284905.343,58900000,58500000,Benign
443,6,01/03/2018 08:38:23,204,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,377450.9804,14705.88235,102,118.7939392,186,18,204,102,118.7939392,186,18,0,0,0,0,0,1,0,0,0,60,0,14705.88235,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:38:23,756,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,101851.8519,3968.253968,378,513.3595231,741,15,756,378,513.3595231,741,15,0,0,0,0,0,1,0,0,0,60,0,3968.253968,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:38:23,1146,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,67190.22688,2617.801047,573,787.7169542,1130,16,1146,573,787.7169542,1130,16,0,0,0,0,0,1,0,0,0,60,0,2617.801047,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:38:23,1225,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,62857.14286,2448.979592,612.5,829.4362543,1199,26,1225,612.5,829.4362543,1199,26,0,0,0,0,0,1,0,0,0,60,0,2448.979592,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:38:23,1232,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,62500,2435.064935,616,854.1849917,1220,12,1232,616,854.1849917,1220,12,0,0,0,0,0,1,0,0,0,60,0,2435.064935,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:38:23,1595,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,48275.86207,1880.877743,797.5,1108.036326,1581,14,1595,797.5,1108.036326,1581,14,0,0,0,0,0,1,0,0,0,60,0,1880.877743,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Benign
50017,6,01/03/2018 08:38:23,46,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,673913.0435,86956.52174,15.33333333,11.54700538,22,2,46,23,29.69848481,44,2,0,0,0,0,0,0,0,0,0,60,20,65217.3913,21739.13043,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,70,0,1,20,0,0,0,0,0,0,0,0,Benign
50014,6,01/03/2018 08:38:23,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
445,6,01/03/2018 08:39:04,161362,3,1,0,0,0,0,0,0,0,0,0,0,0,24.78898378,53787.33333,81248.04688,147257,66,161362,80681,94246.02022,147323,14039,0,0,0,0,0,0,0,0,0,72,32,18.59173783,6.197245944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
49895,6,01/03/2018 08:30:21,537,3,0,0,0,0,0,0,0,0,0,0,0,0,5586.592179,268.5,379.7163415,537,0,537,268.5,379.7163415,537,0,0,0,0,0,0,0,0,0,0,60,0,5586.592179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
49895,6,01/03/2018 08:39:28,38,3,0,89,0,58,0,29.66666667,29.0229794,0,0,0,0,2342105.263,78947.36842,19,26.87005769,38,0,38,19,26.87005769,38,0,0,0,0,0,0,1,0,0,0,60,0,78947.36842,0,0,58,36.75,27.60887538,762.25,0,1,0,0,1,0,0,0,0,49,29.66666667,0,0,0,0,0,0,0,3,89,0,0,64,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:37:32,116112777,18,17,610,649,517,0,33.88888889,121.3138317,497,0,38.17647059,123.8286292,10.84290663,0.301431082,3415081.676,4714299.755,10000000,29,116000000,6830163.353,4632361.877,10000000,29,111000000,6910357,4784853.834,10000000,390,0,0,0,0,372,484,0.155021699,0.146409383,0,517,34.97222222,119.1571558,14198.42778,0,0,1,1,0,0,0,1,0,35.97142857,33.88888889,38.17647059,0,0,0,0,0,0,18,610,17,649,8192,1038,14,20,51831,74099.94631,287128,30297,9624231.333,1293696.999,10000000,5516680,Benign
443,6,01/03/2018 08:37:45,101072983,12,6,234,210,39,0,19.5,20.36708575,35,35,35,0,4.392865302,0.178089134,5945469.588,9446490.171,20200000,431,101000000,9188453,10500000,20200000,57758,101000000,20200000,30132.73927,20200000,20200000,1,0,0,0,240,120,0.118726089,0.059363045,0,39,25.42105263,17.82419015,317.7017544,0,1,0,0,1,0,0,0,0,26.83333333,19.5,35,0,0,0,0,0,0,12,234,6,210,2052,145,5,20,59601.6,1096.419308,60483,57758,20100000,30696.92732,20200000,20100000,Benign
0,0,01/03/2018 08:37:56,115387376,62,0,0,0,0,0,0,0,0,0,0,0,0,0.537320478,1891596.328,3077350.159,22300000,92801,115000000,1891596.328,3077350.159,22300000,92801,0,0,0,0,0,0,0,0,0,0,0,0.537320478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,33300000,40200000,61800000,4874459,12600000,8656962.62,22300000,5594233,Benign
445,6,01/03/2018 08:40:11,31097,3,1,0,0,0,0,0,0,0,0,0,0,0,128.6297714,10365.66667,17864.66743,30994,36,31097,15548.5,21937.98789,31061,36,0,0,0,0,0,0,0,0,0,72,32,96.47232852,32.15744284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 08:35:31,12277,1,1,45,106,45,45,45,0,106,106,106,0,12299.42168,162.9062475,12277,0,12277,12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,81.45312373,81.45312373,45,106,65.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,98,45,106,0,0,0,0,0,0,1,45,1,106,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:40:56,106007,9,7,505,3774,194,0,56.11111111,82.06619957,1460,0,539.1428571,655.4297391,40365.2589,150.9334289,7067.133333,11376.73061,38078,1,106007,13250.875,12968.08896,38078,29,50496,8416,13777.85821,32938,1,0,0,0,0,192,152,84.90005377,66.03337515,0,1460,251.7058824,475.4878764,226088.7206,0,0,1,1,0,0,0,1,0,267.4375,56.11111111,539.1428571,0,0,0,0,0,0,9,505,7,3774,8192,30,4,20,0,0,0,0,0,0,0,0,Benign
50053,6,01/03/2018 08:40:56,561,2,1,38,0,38,0,19,26.87005769,0,0,0,0,67736.18538,5347.593583,280.5,379.7163415,549,12,561,561,0,561,561,0,0,0,0,0,1,0,0,0,40,20,3565.062389,1782.531194,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:40:55,5881895,8,7,350,5726,193,0,43.75,74.42493822,1460,0,818,705.7279929,1033.000419,2.550198533,420135.3571,1543177.633,5781520,1,5881895,840270.7143,2179005.127,5781520,36,34929,5821.5,7402.582245,17585,1,0,0,0,0,172,152,1.360105884,1.190092649,0,1460,379.75,601.0493601,361260.3333,0,0,1,1,0,0,0,1,0,405.0666667,43.75,818,0,0,0,0,0,0,8,350,7,5726,8192,119,3,20,100339,0,100339,100339,5781520,0,5781520,5781520,Benign
443,6,01/03/2018 08:40:57,5153428,8,7,363,5201,206,0,45.375,78.19561095,1460,0,743,696.8966925,1079.669688,2.910683918,368102,1346823.328,5047137,0,5153428,736204,1901128.989,5047137,31,30734,5122.333333,7166.934593,16404,0,0,0,0,0,172,152,1.552364756,1.358319162,0,1460,347.75,571.7065098,326848.3333,0,0,1,1,0,0,0,1,0,370.9333333,45.375,743,0,0,0,0,0,0,8,363,7,5201,8192,119,3,20,106260,0,106260,106260,5047137,0,5047137,5047137,Benign
443,6,01/03/2018 08:40:56,5764375,8,6,344,3551,187,0,43,72.71667131,1460,0,591.8333333,707.1917467,675.7020492,2.428710832,443413.4615,1566521.807,5656822,0,5764375,823482.1429,2131451.952,5656822,14,34658,6931.6,9332.885047,21139,0,0,0,0,0,172,132,1.387834761,1.040876071,0,1460,259.6666667,510.0844001,260186.0952,0,0,1,1,0,0,0,1,0,278.2142857,43,591.8333333,0,0,0,0,0,0,8,344,6,3551,8192,110,3,20,107539,0,107539,107539,5656822,0,5656822,5656822,Benign
443,6,01/03/2018 08:40:56,5764833,8,6,344,3551,187,0,43,72.71667131,1460,0,591.8333333,707.1917467,675.6483666,2.428517877,443448.6923,1566581.646,5657016,1,5764833,823547.5714,2131529.846,5657016,14,30833,6166.6,7951.564708,17294,1,0,0,0,0,172,132,1.387724501,1.040793376,0,1460,259.6666667,510.0844001,260186.0952,0,0,1,1,0,0,0,1,0,278.2142857,43,591.8333333,0,0,0,0,0,0,8,344,6,3551,8192,110,3,20,107803,0,107803,107803,5657016,0,5657016,5657016,Benign
443,6,01/03/2018 08:40:57,5022740,8,7,362,5201,205,0,45.25,77.90241148,1460,0,743,696.8966925,1107.562804,2.986417772,358767.1429,1313712.394,4922807,1,5022740,717534.2857,1854515.354,4922807,13,29570,4928.333333,6918.478262,15664,1,0,0,0,0,172,152,1.592756145,1.393661627,0,1460,347.6875,571.7230937,326867.2958,0,0,1,1,0,0,0,1,0,370.8666667,45.25,743,0,0,0,0,0,0,8,362,7,5201,8192,119,3,20,0,0,0,0,0,0,0,0,Benign
50057,6,01/03/2018 08:41:02,24,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1291666.667,125000,12,2.828427125,14,10,24,24,0,24,24,0,0,0,0,0,1,0,0,0,40,20,83333.33333,41666.66667,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,2,31,1,0,110,0,0,20,0,0,0,0,0,0,0,0,Benign
50056,6,01/03/2018 08:41:02,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0,0,0,0,0,0,0,0,Benign
49895,6,01/03/2018 08:39:28,60540399,9,0,464,0,58,0,51.55555556,19.33333333,0,0,0,0,7.664303633,0.148661062,7567549.875,10400000,30200000,240063,60500000,7567549.875,10400000,30200000,240063,0,0,0,0,0,0,0,0,0,180,0,0.148661062,0,0,58,46.4,24.45494724,598.0444444,0,0,0,0,1,1,0,0,0,51.55555556,51.55555556,0,0,0,0,0,0,0,9,464,0,0,64,-1,8,20,7548055,0,7548055,7548055,17700000,11500000,30200000,7680059,Benign
443,6,01/03/2018 08:39:46,101103961,12,6,234,210,39,0,19.5,20.36708575,35,35,35,0,4.391519339,0.178034568,5947291.824,9449132.68,20200000,531,101000000,9191269.182,10500000,20200000,59555,101000000,20200000,8204.417328,20200000,20200000,1,0,0,0,240,120,0.118689712,0.059344856,0,39,25.42105263,17.82419015,317.7017544,0,1,0,0,1,0,0,0,0,26.83333333,19.5,35,0,0,0,0,0,0,12,234,6,210,2051,145,5,20,60049.8,376.1458494,60366,59555,20100000,8429.357467,20200000,20100000,Benign
123,17,01/03/2018 08:37:39,19467,1,1,48,48,48,48,48,0,48,48,48,0,4931.422407,102.7379668,19467,0,19467,19467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,51.36898341,51.36898341,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,01/03/2018 08:42:06,288449,3,1,0,0,0,0,0,0,0,0,0,0,0,13.86726943,96149.66667,166031.3313,287866,95,288449,144224.5,203274.1077,287961,488,0,0,0,0,0,0,0,0,0,72,32,10.40045207,3.466817358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
0,0,01/03/2018 08:40:06,116886967,59,0,0,0,0,0,0,0,0,0,0,0,0,0.504761151,2015292.534,3737444.558,27800000,593017,117000000,2015292.534,3737444.558,27800000,593017,0,0,0,0,0,0,0,0,0,0,0,0.504761151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,34500000,35700000,59800000,9304370,18400000,13300000,27800000,9062796,Benign
49948,6,01/03/2018 08:30:27,404,3,0,0,0,0,0,0,0,0,0,0,0,0,7425.742574,202,83.43860018,261,143,404,202,83.43860018,261,143,0,0,0,0,0,0,0,0,0,60,0,7425.742574,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:40:56,115239302,22,20,1287,6053,474,0,58.5,138.25296,1460,0,302.65,528.620078,63.69354788,0.364458993,2810714.683,4470968.047,10000000,0,115000000,5487585.81,4967576.659,10000000,26,110000000,5808641.053,5069115.99,10000000,0,0,0,0,0,452,544,0.190907092,0.173551902,0,1460,170.6976744,389.2925534,151548.6921,0,0,1,1,0,0,0,1,0,174.7619048,58.5,302.65,0,0,0,0,0,0,22,1287,20,6053,8192,127,16,20,33922,74079.48138,257280,11516,9999166.091,15327.21466,10000000,9952953,Benign
443,6,01/03/2018 08:40:56,115239978,22,20,1250,6053,439,0,56.81818182,133.086308,1460,0,302.65,528.620078,63.37210512,0.364456855,2810731.171,4472687.338,10000000,0,115000000,5487618,4970622.637,10000000,17,110000000,5805356.316,5072011.623,10000000,0,0,0,0,0,452,544,0.190905972,0.173550884,0,1460,169.8372093,388.6465483,151046.1395,0,0,1,1,0,0,0,1,0,173.8809524,56.81818182,302.65,0,0,0,0,0,0,22,1250,20,6053,8192,127,16,20,28246.81818,55337.28868,195095,11522,9999185.545,15350.88592,10000000,9952901,Benign
80,6,01/03/2018 08:40:56,115502056,16,14,447,788,436,0,27.9375,108.8175652,788,0,56.28571429,210.6018586,10.69245036,0.259735636,3982829.517,4884268.036,10000000,13,116000000,7700137.067,4148958.898,10000000,222,110000000,8476072.538,3759036.213,10000000,993,0,0,0,0,332,424,0.138525673,0.121209964,0,788,39.83870968,159.3581076,25395.00645,0,0,1,1,0,0,0,1,0,41.16666667,27.9375,56.28571429,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,17721.27273,21326.18139,82022,11230,9999440,15426.04192,10000000,9952929,Benign
80,6,01/03/2018 08:40:56,115502254,16,14,447,788,436,0,27.9375,108.8175652,788,0,56.28571429,210.6018586,10.69243203,0.259735191,3982836.345,4884244.614,10000000,29,116000000,7700150.267,4148934.13,10000000,222,110000000,8476080.615,3759020.938,10000000,1061,0,0,0,0,332,424,0.138525435,0.121209756,0,788,39.83870968,159.3581076,25395.00645,0,0,1,1,0,0,0,1,0,41.16666667,27.9375,56.28571429,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,17758.63636,21368.19289,82186,11246,9999415.545,15421.24596,10000000,9952919,Benign
80,6,01/03/2018 08:40:56,115693994,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.9313712,0.259304731,3989448.069,4884767.249,10000000,17,116000000,7712932.933,4138289.47,10000000,166,110000000,8476390.769,3756024.272,10000000,11612,0,0,0,0,332,424,0.138295857,0.121008874,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19742.90909,27285.93284,102013,11458,9997811.818,20068.55722,10000000,9937303,Benign
443,6,01/03/2018 08:40:55,116297773,32,58,2056,61824,870,0,64.25,209.8088223,1460,0,1065.931034,633.3758858,549.2796496,0.773875524,1306716.551,3331348.302,10000000,0,116000000,3751541.065,4812078.395,10000000,12,111000000,1948740.105,3981060.965,10000000,0,0,0,0,0,652,1304,0.275155742,0.498719782,0,1460,701.978022,710.4058305,504676.444,0,0,1,1,0,0,0,1,1,709.7777778,64.25,1065.931034,0,0,0,0,0,0,32,2056,58,61824,8192,132,16,20,86785,261195.469,916192,11342,9604695.083,1384515.658,10000000,5208269,Benign
50061,6,01/03/2018 08:42:52,234,2,0,0,0,0,0,0,0,0,0,0,0,0,8547.008547,234,0,234,234,234,234,0,234,234,0,0,0,0,0,0,0,0,0,40,0,8547.008547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0,0,0,0,0,0,0,0,Benign
50060,6,01/03/2018 08:42:52,101,2,0,0,0,0,0,0,0,0,0,0,0,0,19801.9802,101,0,101,101,101,101,0,101,101,0,0,0,0,0,0,0,0,0,40,0,19801.9802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0,0,0,0,0,0,0,0,Benign
50051,6,01/03/2018 08:42:52,150,2,0,0,0,0,0,0,0,0,0,0,0,0,13333.33333,150,0,150,150,150,150,0,150,150,0,0,0,0,0,0,0,0,0,40,0,13333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,132,-1,0,20,0,0,0,0,0,0,0,0,Benign
49948,6,01/03/2018 08:42:35,30000908,10,0,721,0,92,31,72.1,26.0531508,0,0,0,0,24.03260595,0.333323245,3333434.222,4080914.869,10200000,1,30000000,3333434.222,4080914.869,10200000,1,0,0,0,0,0,1,0,0,0,200,0,0.333323245,0,31,92,69.72727273,25.93873902,672.8181818,0,1,0,0,1,0,0,0,0,76.7,72.1,0,0,0,0,0,0,0,10,721,0,0,131,-1,9,20,4978297,0,4978297,4978297,7656007,3609064.526,10200000,5104013,Benign
443,6,01/03/2018 08:40:56,117964454,13,11,601,3190,201,0,46.23076923,69.68399367,1430,0,290,533.0686635,32.13679945,0.203451118,5128889.304,16900000,58600000,2,118000000,9830371.167,22800000,58700000,82,118000000,11800000,24700000,58700000,2,0,0,0,0,272,232,0.110202689,0.093248429,0,1430,151.64,369.5667373,136579.5733,0,0,1,1,0,0,0,1,0,157.9583333,46.23076923,290,0,0,0,0,0,0,13,601,11,3190,8192,176,6,20,296199.5,198180.1105,436334,156065,58600000,43960.82859,58600000,58600000,Benign
443,6,01/03/2018 08:40:56,117909044,12,11,587,3875,187,0,48.91666667,68.69492284,1460,0,352.2727273,570.3290438,37.84272901,0.195065613,5359502,17300000,58900000,1,118000000,10700000,23800000,59000000,199,118000000,11800000,24800000,58900000,1,0,0,0,0,252,232,0.101773364,0.09329225,0,1460,185.9166667,410.1363418,168211.8188,0,0,1,1,0,0,0,1,0,194,48.91666667,352.2727273,0,0,0,0,0,0,12,587,11,3875,8192,31,6,20,129250.5,72629.05882,180607,77894,58800000,185553.3047,58900000,58700000,Benign
443,6,01/03/2018 08:43:47,326,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,236196.319,9202.453988,163,205.0609665,308,18,326,163,205.0609665,308,18,0,0,0,0,0,1,0,0,0,60,0,9202.453988,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:43:47,431,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,178654.2923,6960.556845,215.5,283.5498193,416,15,431,215.5,283.5498193,416,15,0,0,0,0,0,1,0,0,0,60,0,6960.556845,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
50052,6,01/03/2018 08:43:47,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:40:57,117776180,13,12,1312,1612,517,0,100.9230769,165.7007652,568,0,134.3333333,181.987179,24.82675189,0.212267031,4907340.833,16500000,58600000,0,118000000,9814681.667,22800000,58600000,26,118000000,10700000,23700000,58700000,0,0,0,0,0,272,252,0.110378856,0.101888175,0,568,112.4615385,168.9866813,28556.49846,0,0,1,1,0,0,0,1,0,116.96,100.9230769,134.3333333,0,0,0,0,0,0,13,1312,12,1612,8192,250,8,20,273631,166533.5465,391388,155874,58500000,79357.17984,58600000,58500000,Benign
443,6,01/03/2018 08:40:57,118171512,14,15,1495,2309,574,0,106.7857143,191.9219307,1123,0,153.9333333,314.8086645,32.19049952,0.245406016,4220411.143,15300000,58600000,0,118000000,9090116.308,22000000,58600000,24,118000000,8429711.714,21300000,58700000,0,0,0,0,0,292,312,0.11847187,0.126934146,0,1123,126.8,255.8983365,65483.95862,0,0,1,1,0,0,0,1,1,131.1724138,106.7857143,153.9333333,0,0,0,0,0,0,14,1495,15,2309,8192,180,8,20,495180.5,479922.5648,834537,155824,58500000,113166.7835,58600000,58400000,Benign
443,6,01/03/2018 08:40:57,118171806,16,15,920,3590,272,0,57.5,85.5016569,1430,0,239.3333333,441.3757173,38.16477172,0.262329916,3939060.2,14900000,58800000,0,118000000,7878120.4,20700000,58900000,26,118000000,8429728.286,21300000,58900000,0,0,0,0,0,332,312,0.135396086,0.126933831,0,1430,140.9375,316.9161828,100435.8669,0,0,1,1,0,0,0,1,0,145.483871,57.5,239.3333333,0,0,0,0,0,0,16,920,15,3590,8192,180,8,20,311828.5,220642.0645,467846,155811,58700000,146313.8281,58800000,58600000,Benign
