Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,6,02/03/2018 02:01:11,12235,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,37188.39395,572.1291377,2039.166667,3996.818806,10093,1,1767,883.5,1166.019082,1708,59,10559,3519.666667,5697.399173,10093,1,0,0,0,0,72,92,245.1982019,326.9309358,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:11,471,2,0,0,0,0,0,0,0,0,0,0,0,0,4246.284501,471,0,471,471,471,471,0,471,471,0,0,0,0,0,0,0,0,0,40,0,4246.284501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:13,10228,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44485.72546,684.3957763,1704.666667,3759.337211,9369,1,526,263,299.8132752,475,51,9773,3257.666667,5296.385308,9369,1,0,0,0,0,72,92,293.3124756,391.0833007,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:13,496,2,0,0,0,0,0,0,0,0,0,0,0,0,4032.258065,496,0,496,496,496,496,0,496,496,0,0,0,0,0,0,0,0,0,40,0,4032.258065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:15,10382,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43825.85244,674.2438836,1730.333333,3802.839343,9483,1,484,242,270.1147904,433,51,9969,3323,5340.202618,9483,1,0,0,0,0,72,92,288.9616644,385.2822192,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:15,491,2,0,0,0,0,0,0,0,0,0,0,0,0,4073.319756,491,0,491,491,491,491,0,491,491,0,0,0,0,0,0,0,0,0,40,0,4073.319756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:17,10176,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44713.05031,687.8930818,1696,3769.245123,9383,20,480,240,267.2863633,429,51,9767,3255.666667,5309.053525,9383,25,0,0,0,0,72,92,294.8113208,393.081761,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:17,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:19,17393,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,26159.9494,402.4607601,2898.833333,6680.65986,16531,15,458,229,248.901587,405,53,17010,5670,9408.580711,16531,15,0,0,0,0,72,92,172.4831829,229.9775772,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:19,487,2,0,0,0,0,0,0,0,0,0,0,0,0,4106.776181,487,0,487,487,487,487,0,487,487,0,0,0,0,0,0,0,0,0,40,0,4106.776181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:21,11455,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39720.64601,611.0868616,1909.166667,4281.747373,10643,21,506,253,285.6711396,455,51,11021,3673.666667,6037.409571,10643,42,0,0,0,0,72,92,261.8943693,349.1924924,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:21,468,2,0,0,0,0,0,0,0,0,0,0,0,0,4273.504274,468,0,468,468,468,468,0,468,468,0,0,0,0,0,0,0,0,0,40,0,4273.504274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:23,11718,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38829.15173,597.3715651,1953,4293.503418,10705,1,635,317.5,372.6452737,581,54,11158,3719.333333,6053.966,10705,1,0,0,0,0,72,92,256.016385,341.3551801,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:23,532,2,0,0,0,0,0,0,0,0,0,0,0,0,3759.398496,532,0,532,532,532,532,0,532,532,0,0,0,0,0,0,0,0,0,40,0,3759.398496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:25,10484,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43399.46585,667.68409,1747.333333,3895.066349,9690,1,508,254,298.3990617,465,43,10040,3346.666667,5496.242747,9690,1,0,0,0,0,72,92,286.1503243,381.5337657,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:25,487,2,0,0,0,0,0,0,0,0,0,0,0,0,4106.776181,487,0,487,487,487,487,0,487,487,0,0,0,0,0,0,0,0,0,40,0,4106.776181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:27,10177,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44708.65678,687.8254888,1696.166667,3747.978731,9339,15,509,254.5,283.5498193,455,54,9754,3251.333333,5275.587203,9339,15,0,0,0,0,72,92,294.7823524,393.0431365,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:27,482,2,0,0,0,0,0,0,0,0,0,0,0,0,4149.377593,482,0,482,482,482,482,0,482,482,0,0,0,0,0,0,0,0,0,40,0,4149.377593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:29,11155,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40788.88391,627.5212909,1859.166667,3981.104943,9970,20,548,274,304.0559159,489,59,10686,3562,5558.709203,9970,38,0,0,0,0,72,92,268.9376961,358.5835948,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:29,469,2,0,0,0,0,0,0,0,0,0,0,0,0,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,40,0,4264.392324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:31,10075,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45161.29032,694.7890819,1679.166667,3708.873275,9243,20,440,220,250.3158005,397,43,9698,3232.666667,5208.092965,9243,51,0,0,0,0,72,92,297.7667494,397.0223325,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:31,470,2,0,0,0,0,0,0,0,0,0,0,0,0,4255.319149,470,0,470,470,470,470,0,470,470,0,0,0,0,0,0,0,0,0,40,0,4255.319149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:33,10211,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44559.78846,685.5352071,1701.833333,3629.895228,9097,30,550,275,315.3696244,498,52,9743,3247.666667,5073.794865,9097,36,0,0,0,0,72,92,293.8008031,391.7344041,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:33,469,2,0,0,0,0,0,0,0,0,0,0,0,0,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,40,0,4264.392324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:35,10412,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43699.57741,672.3011909,1735.333333,3841.845008,9570,21,510,255,288.4995667,459,51,9974,3324.666667,5411.072937,9570,39,0,0,0,0,72,92,288.1290818,384.1721091,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:35,476,2,0,0,0,0,0,0,0,0,0,0,0,0,4201.680672,476,0,476,476,476,476,0,476,476,0,0,0,0,0,0,0,0,0,40,0,4201.680672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:37,11515,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39513.67781,607.9027356,1919.166667,4250.860827,10587,1,558,279,319.6122651,505,53,11042,3680.666667,5985.347303,10587,1,0,0,0,0,72,92,260.5297438,347.3729917,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:37,682,2,0,0,0,0,0,0,0,0,0,0,0,0,2932.55132,682,0,682,682,682,682,0,682,682,0,0,0,0,0,0,0,0,0,40,0,2932.55132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:39,10611,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42880.03016,659.6927717,1768.5,3739.656388,9382,1,585,292.5,325.9762261,523,62,10110,3370,5219.183557,9382,1,0,0,0,0,72,92,282.7254736,376.9672981,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:39,488,2,0,0,0,0,0,0,0,0,0,0,0,0,4098.360656,488,0,488,488,488,488,0,488,488,0,0,0,0,0,0,0,0,0,40,0,4098.360656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
445,6,02/03/2018 02:01:40,662712,5,3,277,172,140,0,55.4,75.86698887,133,0,57.33333333,68.36909633,677.519043,12.07160878,94673.14286,117975.2794,220859,49,662712,165678,110394.7288,220994,86,441804,220902,125.8650071,220991,220813,0,0,0,0,108,68,7.54475549,4.526853294,0,140,49.88888889,66.31260145,4397.361111,0,0,0,1,0,0,0,0,0,56.125,55.4,57.33333333,0,0,0,0,0,0,5,277,3,172,65535,64100,2,20,0,0,0,0,0,0,0,0,Benign
8080,6,02/03/2018 02:01:41,10547,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43140.22945,663.6958377,1757.833333,3925.694049,9765,17,475,237.5,260.9224023,422,53,10142,3380.666667,5530.98873,9765,40,0,0,0,0,72,92,284.4410733,379.2547644,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:41,462,2,0,0,0,0,0,0,0,0,0,0,0,0,4329.004329,462,0,462,462,462,462,0,462,462,0,0,0,0,0,0,0,0,0,40,0,4329.004329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
3389,17,02/03/2018 01:59:43,107745431,8,8,96,96,12,12,12,0,12,12,12,0,1.781978115,0.148498176,7183028.733,5205749.305,1.26E+07,2421045,1.05E+08,1.50E+07,21639.85745,1.50E+07,1.50E+07,1.05E+08,1.50E+07,21819.17256,1.51E+07,1.50E+07,0,0,0,0,64,64,0.074249088,0.074249088,12,12,12,0,0,0,0,0,0,0,0,0,0,1,12.75,12,12,0,0,0,0,0,0,8,96,8,96,-1,-1,7,8,2467214.143,38682.2414,2539043,2421045,1.26E+07,38935.5728,1.26E+07,1.25E+07,Benign
8080,6,02/03/2018 02:01:43,11125,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40898.8764,629.2134831,1854.166667,4166.822646,10354,19,461,230.5,255.265548,411,50,10733,3577.666667,5870.563204,10354,33,0,0,0,0,72,92,269.6629213,359.5505618,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:43,464,2,0,0,0,0,0,0,0,0,0,0,0,0,4310.344828,464,0,464,464,464,464,0,464,464,0,0,0,0,0,0,0,0,0,40,0,4310.344828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:45,11030,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41251.13327,634.6328196,1838.333333,4065.824476,10129,21,566,283,326.6833329,514,52,10537,3512.333333,5732.547805,10129,40,0,0,0,0,72,92,271.9854941,362.6473255,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:45,466,2,0,0,0,0,0,0,0,0,0,0,0,0,4291.845494,466,0,466,466,466,466,0,466,466,0,0,0,0,0,0,0,0,0,40,0,4291.845494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:47,11586,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39271.53461,604.1774555,1931,4174.221796,10438,29,591,295.5,342.9467889,538,53,11077,3692.333333,5849.087479,10438,30,0,0,0,0,72,92,258.9331952,345.2442603,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:47,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:49,11382,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39975.39975,615.0061501,1897,4172.74792,10405,21,537,268.5,307.5914498,486,51,10917,3639,5863.807892,10405,32,0,0,0,0,72,92,263.5740643,351.4320857,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:49,478,2,0,0,0,0,0,0,0,0,0,0,0,0,4184.100418,478,0,478,478,478,478,0,478,478,0,0,0,0,0,0,0,0,0,40,0,4184.100418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:51,10994,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41386.21066,636.7109332,1832.333333,4106.341178,10208,21,502,251,282.8427125,451,51,10564,3521.333333,5792.613342,10208,34,0,0,0,0,72,92,272.8761142,363.834819,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:51,449,2,0,0,0,0,0,0,0,0,0,0,0,0,4454.342984,449,0,449,449,449,449,0,449,449,0,0,0,0,0,0,0,0,0,40,0,4454.342984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:53,11075,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41083.52144,632.0541761,1845.833333,4053.503049,10111,21,507,253.5,282.1356057,453,54,10643,3547.666667,5688.464936,10111,41,0,0,0,0,72,92,270.8803612,361.1738149,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:53,485,2,0,0,0,0,0,0,0,0,0,0,0,0,4123.71134,485,0,485,485,485,485,0,485,485,0,0,0,0,0,0,0,0,0,40,0,4123.71134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:55,13449,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,33831.51164,520.4847944,2241.5,5049.656256,12543,20,480,240,268.7005769,430,50,13039,4346.333333,7101.254631,12543,51,0,0,0,0,72,92,223.0649119,297.4198825,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:55,453,2,0,0,0,0,0,0,0,0,0,0,0,0,4415.011038,453,0,453,453,453,453,0,453,453,0,0,0,0,0,0,0,0,0,40,0,4415.011038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:57,11327,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40169.50649,617.9924075,1887.833333,4195.624074,10444,13,501,250.5,280.7213921,449,52,10899,3633,5902.397903,10444,13,0,0,0,0,72,92,264.8538889,353.1385186,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:57,481,2,0,0,0,0,0,0,0,0,0,0,0,0,4158.004158,481,0,481,481,481,481,0,481,481,0,0,0,0,0,0,0,0,0,40,0,4158.004158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:59,11574,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39312.2516,604.8038707,1929,4291.485337,10681,20,540,270,311.1269837,490,50,11104,3701.333333,6047.174244,10681,34,0,0,0,0,72,92,259.2016589,345.6022119,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:01:59,450,2,0,0,0,0,0,0,0,0,0,0,0,0,4444.444444,450,0,450,450,450,450,0,450,450,0,0,0,0,0,0,0,0,0,40,0,4444.444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:01,11924,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38158.33613,587.0513251,1987.333333,4473.589819,11112,1,532,266,288.4995667,470,62,11473,3824.333333,6313.856534,11112,1,0,0,0,0,72,92,251.593425,335.4579,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:01,499,2,0,0,0,0,0,0,0,0,0,0,0,0,4008.016032,499,0,499,499,499,499,0,499,499,0,0,0,0,0,0,0,0,0,40,0,4008.016032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
0,0,02/03/2018 01:59:48,108384509,62,0,0,0,0,0,0,0,0,0,0,0,0,0.572037467,1776795.23,2720499.488,2.02E+07,515282,1.08E+08,1776795.23,2720499.488,2.02E+07,515282,0,0,0,0,0,0,0,0,0,0,0,0.572037467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,2.54E+07,3.06E+07,6.06E+07,4749348,1.07E+07,8259333.281,2.02E+07,5784621,Benign
8080,6,02/03/2018 02:02:03,11568,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39332.64177,605.1175657,1928,4201.707558,10493,20,606,303,356.3818177,555,51,11033,3677.666667,5906.57704,10493,44,0,0,0,0,72,92,259.3360996,345.7814661,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:03,455,2,0,0,0,0,0,0,0,0,0,0,0,0,4395.604396,455,0,455,455,455,455,0,455,455,0,0,0,0,0,0,0,0,0,40,0,4395.604396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:05,11168,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40741.40401,626.7908309,1861.333333,4161.999648,10351,21,484,242,270.1147904,433,51,10756,3585.333333,5861.22345,10351,50,0,0,0,0,72,92,268.6246418,358.1661891,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:05,452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,40,0,4424.778761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 02:02:07,10866,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41873.73458,644.2113013,1811,4065.636137,10103,1,497,248.5,279.3071786,446,51,10440,3480,5738.13149,10103,1,0,0,0,0,72,92,276.0905577,368.1207436,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
